01	25-10-2025	07:39:48	'20055054		1
01	25-10-2025	07:40:22	'20053298		1
01	25-10-2025	07:40:35	'20056411		1
01	25-10-2025	07:40:37	'20056485		1
01	25-10-2025	07:40:52	'20056577		1
01	25-10-2025	07:40:56	'20056578		1
01	25-10-2025	07:41:09	'20053060		1
01	25-10-2025	07:41:12	'20056294		1
01	25-10-2025	07:42:00	'20056466		1
01	25-10-2025	07:42:18	'20056553		1
01	25-10-2025	07:42:54	'20054367		1
01	25-10-2025	07:42:58	'20052450		1
01	25-10-2025	07:43:13	'20053297		1
01	25-10-2025	07:43:26	'20056469		1
01	25-10-2025	07:43:36	'20056489		1
01	25-10-2025	07:43:52	'20056548		1
01	25-10-2025	07:43:56	'20056468		1
01	25-10-2025	07:44:26	'20055512		1
01	25-10-2025	07:44:29	'20053340		1
01	25-10-2025	07:44:30	'20056376		1
01	25-10-2025	07:44:32	'20056181		1
01	25-10-2025	07:44:35	'20056166		1
01	25-10-2025	07:44:37	'20055565		1
01	25-10-2025	07:44:39	'20054867		1
01	25-10-2025	07:44:53	'20055610		1
01	25-10-2025	07:44:55	'20054534		1
01	25-10-2025	07:44:58	'20054133		1
01	25-10-2025	07:45:00	'20054623		1
01	25-10-2025	07:45:06	'20056444		1
01	25-10-2025	07:45:14	'20056407		1
01	25-10-2025	07:45:19	'20056422		1
01	25-10-2025	07:45:45	'20056559		1
01	25-10-2025	07:45:50	'20055887		1
01	25-10-2025	07:45:52	'20055801		1
01	25-10-2025	07:45:54	'20055882		1
01	25-10-2025	07:46:01	'20055456		1
01	25-10-2025	07:46:03	'20054903		1
01	25-10-2025	07:46:08	'20055210		1
01	25-10-2025	07:46:17	'20056561		1
01	25-10-2025	07:46:42	'20056327		1
01	25-10-2025	07:46:57	'20056571		1
01	25-10-2025	07:47:07	'20053813		1
01	25-10-2025	07:47:10	'20056557		1
01	25-10-2025	07:47:12	'20055943		1
01	25-10-2025	07:47:14	'20052575		1
01	25-10-2025	07:47:17	'20056465		1
01	25-10-2025	07:47:19	'20056265		1
01	25-10-2025	07:47:21	'20055498		1
01	25-10-2025	07:47:23	'20055791		1
01	25-10-2025	07:47:25	'20054394		1
01	25-10-2025	07:47:27	'20053346		1
01	25-10-2025	07:47:29	'20055828		1
01	25-10-2025	07:47:31	'20056328		1
01	25-10-2025	07:47:33	'20056529		1
01	25-10-2025	07:47:36	'20056386		1
01	25-10-2025	07:47:37	'20056291		1
01	25-10-2025	07:47:39	'20056045		1
01	25-10-2025	07:47:41	'20054547		1
01	25-10-2025	07:47:43	'20056059		1
01	25-10-2025	07:47:47	'20055832		1
01	25-10-2025	07:47:49	'20056180		1
01	25-10-2025	07:47:51	'20055674		1
01	25-10-2025	07:48:00	'20054578		1
01	25-10-2025	07:48:04	'20056183		1
01	25-10-2025	07:48:15	'20056320		1
01	25-10-2025	07:48:39	'20056544		1
01	25-10-2025	07:48:42	'20056332		1
01	25-10-2025	07:48:45	'20054541		1
01	25-10-2025	07:48:54	'20055119		1
01	25-10-2025	07:48:57	'20056412		1
01	25-10-2025	07:48:58	'20056415		1
01	25-10-2025	07:49:03	'20056318		1
01	25-10-2025	07:49:09	'20055532		1
01	25-10-2025	07:49:11	'20056361		1
01	25-10-2025	07:49:15	'20056416		1
01	25-10-2025	07:49:27	'20056094		1
01	25-10-2025	07:49:44	'20056417		1
01	25-10-2025	07:49:46	'20055186		1
01	25-10-2025	07:49:48	'20055426		1
01	25-10-2025	07:49:50	'20055451		1
01	25-10-2025	07:49:53	'20054635		1
01	25-10-2025	07:49:55	'20056439		1
01	25-10-2025	07:50:09	'20055675		1
01	25-10-2025	07:50:13	'20054620		1
01	25-10-2025	07:50:17	'20056330		1
01	25-10-2025	07:50:30	'20056568		1
01	25-10-2025	07:50:32	'20055438		1
01	25-10-2025	07:50:34	'20055736		1
01	25-10-2025	07:50:37	'20056240		1
01	25-10-2025	07:50:39	'20056054		1
01	25-10-2025	07:50:42	'20056278		1
01	25-10-2025	07:50:46	'20056566		1
01	25-10-2025	07:50:48	'20054977		1
01	25-10-2025	07:50:54	'20056055		1
01	25-10-2025	07:50:56	'20056185		1
01	25-10-2025	07:51:00	'20053296		1
01	25-10-2025	07:51:02	'20056430		1
01	25-10-2025	07:51:03	'20056408		1
01	25-10-2025	07:51:07	'20055547		1
01	25-10-2025	07:51:09	'20056222		1
01	25-10-2025	07:51:13	'20056149		1
01	25-10-2025	07:51:16	'20056123		1
01	25-10-2025	07:51:17	'20056163		1
01	25-10-2025	07:51:22	'20054557		1
01	25-10-2025	07:51:22	'20056440		1
01	25-10-2025	07:51:27	'20055031		1
01	25-10-2025	07:51:33	'20053025		1
01	25-10-2025	07:51:42	'20054272		1
01	25-10-2025	07:51:45	'20052508		1
01	25-10-2025	07:51:57	'20056477		1
01	25-10-2025	07:51:59	'20056551		1
01	25-10-2025	07:52:01	'20056549		1
01	25-10-2025	07:52:03	'20056550		1
01	25-10-2025	07:52:05	'20056245		1
01	25-10-2025	07:52:07	'20056552		1
01	25-10-2025	07:52:09	'20055068		1
01	25-10-2025	07:52:28	'20053959		1
01	25-10-2025	07:52:31	'20056196		1
01	25-10-2025	07:52:37	'20056542		1
01	25-10-2025	07:52:40	'20052855		1
01	25-10-2025	07:52:42	'20055285		1
01	25-10-2025	07:52:44	'20056372		1
01	25-10-2025	07:52:46	'20055881		1
01	25-10-2025	07:52:48	'20054465		1
01	25-10-2025	07:52:54	'20056022		1
01	25-10-2025	07:52:56	'20056248		1
01	25-10-2025	07:52:58	'20056249		1
01	25-10-2025	07:53:00	'20056317		1
01	25-10-2025	07:53:02	'20056331		1
01	25-10-2025	07:53:05	'20056406		1
01	25-10-2025	07:53:07	'20056344		1
01	25-10-2025	07:53:09	'20055608		1
01	25-10-2025	07:53:16	'20056221		1
01	25-10-2025	07:53:17	'20055254		1
01	25-10-2025	07:53:19	'20052316		1
01	25-10-2025	07:53:37	'20054270		1
01	25-10-2025	07:53:39	'20055437		1
01	25-10-2025	07:53:42	'20055963		1
01	25-10-2025	07:53:43	'20055685		1
01	25-10-2025	07:53:45	'20054138		1
01	25-10-2025	07:53:47	'20055912		1
01	25-10-2025	07:53:50	'20056233		1
01	25-10-2025	07:53:56	'20055694		1
01	25-10-2025	07:54:00	'20054801		1
01	25-10-2025	07:54:05	'20054927		1
01	25-10-2025	07:54:10	'20055915		1
01	25-10-2025	07:54:11	'20055821		1
01	25-10-2025	07:54:14	'20052779		1
01	25-10-2025	07:54:30	'20055494		1
01	25-10-2025	07:54:33	'20055006		1
01	25-10-2025	07:54:36	'20055941		1
01	25-10-2025	07:54:41	'20056470		1
01	25-10-2025	07:54:43	'20056463		1
01	25-10-2025	07:54:45	'20056562		1
01	25-10-2025	07:54:47	'20055710		1
01	25-10-2025	07:54:48	'20056202		1
01	25-10-2025	07:54:54	'20056405		1
01	25-10-2025	07:54:56	'20056154		1
01	25-10-2025	07:55:00	'20055436		1
01	25-10-2025	07:55:04	'20054589		1
01	25-10-2025	07:55:06	'20056377		1
01	25-10-2025	07:55:08	'20055555		1
01	25-10-2025	07:55:10	'20056277		1
01	25-10-2025	07:55:12	'20054729		1
01	25-10-2025	07:55:22	'20053732		1
01	25-10-2025	07:55:30	'20055709		1
01	25-10-2025	07:55:32	'20056300		1
01	25-10-2025	07:55:45	'20056413		1
01	25-10-2025	07:55:49	'20056530		1
01	25-10-2025	07:55:51	'20056044		1
01	25-10-2025	07:55:59	'20056400		1
01	25-10-2025	07:56:03	'20055942		1
01	25-10-2025	07:56:08	'20055888		1
01	25-10-2025	07:56:10	'20055015		1
01	25-10-2025	07:56:22	'20055008		1
01	25-10-2025	07:56:27	'20055052		1
01	25-10-2025	07:56:29	'20054985		1
01	25-10-2025	07:56:37	'20056518		1
01	25-10-2025	07:56:58	'20055945		1
01	25-10-2025	07:57:05	'20056148		1
01	25-10-2025	07:57:08	'20056201		1
01	25-10-2025	07:57:15	'20055895		1
01	25-10-2025	07:57:18	'20055769		1
01	25-10-2025	07:57:24	'20055712		1
01	25-10-2025	07:57:37	'20056173		1
01	25-10-2025	07:57:40	'20056519		1
01	25-10-2025	07:58:01	'20055430		1
01	25-10-2025	07:58:06	'20056409		1
01	25-10-2025	07:58:10	'20056217		1
01	25-10-2025	07:59:09	'20054550		1
01	25-10-2025	07:59:22	'20056191		1
01	25-10-2025	07:59:24	'20056092		1
01	25-10-2025	07:59:37	'20055669		1
01	25-10-2025	07:59:49	'20055418		1
01	25-10-2025	07:59:50	'20055726		1
01	25-10-2025	07:59:58	'20055559		1
01	25-10-2025	08:00:15	'20055471		1
01	25-10-2025	08:00:21	'20055353		1
01	25-10-2025	08:00:27	'20056395		1
01	25-10-2025	08:02:42	'20056488		1
01	25-10-2025	08:08:27	'20053078		1
01	25-10-2025	08:08:46	'20053056		1
01	25-10-2025	08:09:38	'20055412		1
01	25-10-2025	08:09:42	'20055725		1
01	25-10-2025	08:16:17	'20056262		1
01	25-10-2025	08:22:52	'20055473		1
01	25-10-2025	12:57:13	'20055009		1
01	25-10-2025	12:59:50	'20055549		1
01	25-10-2025	18:51:49	'20054872		1
01	25-10-2025	18:56:15	'20054083		1
01	25-10-2025	19:17:37	'20054592		1
01	25-10-2025	19:34:42	'20054104		1
01	25-10-2025	19:35:57	'20056528		1
01	25-10-2025	19:43:31	'20055244		1
01	25-10-2025	19:45:07	'20056281		1
01	25-10-2025	19:45:43	'20052436		1
01	25-10-2025	19:46:27	'20054309		1
01	25-10-2025	19:46:38	'20055861		1
01	25-10-2025	19:47:35	'20055858		1
01	25-10-2025	19:47:48	'20055820		1
01	25-10-2025	19:48:06	'20056284		1
01	25-10-2025	19:49:18	'20056471		1
01	25-10-2025	19:49:20	'20055262		1
01	25-10-2025	19:49:22	'20056446		1
01	25-10-2025	19:49:38	'20055897		1
01	25-10-2025	19:49:52	'20056401		1
01	25-10-2025	19:50:14	'20056378		1
01	25-10-2025	19:50:40	'20056480		1
01	25-10-2025	19:50:44	'20055522		1
01	25-10-2025	19:50:45	'20055852		1
01	25-10-2025	19:50:48	'20055408		1
01	25-10-2025	19:50:50	'20056004		1
01	25-10-2025	19:50:52	'20054285		1
01	25-10-2025	19:50:54	'20055290		1
01	25-10-2025	19:50:56	'20055904		1
01	25-10-2025	19:50:58	'20056338		1
01	25-10-2025	19:51:09	'20055134		1
01	25-10-2025	19:51:11	'20055432		1
01	25-10-2025	19:51:16	'20056572		1
01	25-10-2025	19:51:25	'20056556		1
01	25-10-2025	19:51:28	'20056574		1
01	25-10-2025	19:51:31	'20056573		1
01	25-10-2025	19:51:34	'20056298		1
01	25-10-2025	19:51:41	'20054422		1
01	25-10-2025	19:52:00	'20056315		1
01	25-10-2025	19:52:16	'20056322		1
01	25-10-2025	19:52:21	'20056316		1
01	25-10-2025	19:52:42	'20056323		1
01	25-10-2025	19:53:07	'20056540		1
01	25-10-2025	19:53:14	'20056195		1
01	25-10-2025	19:53:44	'20055714		1
01	25-10-2025	19:54:34	'20056337		1
01	25-10-2025	19:54:36	'20056174		1
01	25-10-2025	19:54:38	'20056435		1
01	25-10-2025	19:55:06	'20056359		1
01	25-10-2025	19:56:17	'20056472		1
01	25-10-2025	19:56:30	'20056041		1
04	25-10-2025	08:08:43	'20056313		2
04	25-10-2025	08:02:25	'20055190		2
04	25-10-2025	08:02:24	'20056314		2
04	25-10-2025	08:03:46	'20056403		2
04	25-10-2025	08:02:34	'20056402		2
04	25-10-2025	08:00:26	'20056414		2
04	25-10-2025	22:03:22	'20056517		2
04	25-10-2025	22:00:17	'20056560		2
04	25-10-2025	20:05:27	'20056210		2
04	25-10-2025	22:03:17	'20056003		2
04	25-10-2025	22:00:04	'20053883		2
04	25-10-2025	17:01:31	'20056545		2
04	25-10-2025	17:02:20	'20055667		2
04	25-10-2025	17:00:48	'20056418		2
04	25-10-2025	18:32:12	'20054852		2
04	25-10-2025	18:30:19	'20055708		2
04	25-10-2025	17:01:01	'20055885		2
04	25-10-2025	21:01:42	'20056258		2
04	25-10-2025	21:00:27	'20055219		2
04	25-10-2025	20:02:16	'20054932		2
04	25-10-2025	17:04:42	'20056345		2
04	25-10-2025	20:02:15	'20051185		2
04	25-10-2025	20:02:12	'20056389		2
04	25-10-2025	17:03:50	'20056580		2
04	25-10-2025	20:03:54	'20056124		2
04	25-10-2025	20:02:10	'20054929		2
04	25-10-2025	20:02:08	'20056388		2
04	25-10-2025	20:03:57	'20055964		2
04	25-10-2025	20:33:35	'20053707		2
04	25-10-2025	20:01:05	'20056043		2
04	25-10-2025	17:02:00	'20056445		2
04	25-10-2025	21:00:21	'20055824		2
04	25-10-2025	20:03:51	'20055486		2
04	25-10-2025	21:03:09	'20054092		2
04	25-10-2025	17:03:38	'20056493		2
04	25-10-2025	17:03:12	'20056522		2
04	25-10-2025	19:33:44	'20052460		2
04	25-10-2025	17:01:21	'20052609		2
04	25-10-2025	20:01:20	'20054438		2
04	25-10-2025	20:00:12	'20056250		2
04	25-10-2025	20:09:52	'20056287		2
04	25-10-2025	20:02:23	'20056299		2
04	25-10-2025	19:32:12	'20053773		2
04	25-10-2025	22:00:12	'20055300		2
04	25-10-2025	20:02:49	'20053751		2
04	25-10-2025	17:02:53	'20054604		2
04	25-10-2025	20:01:01	'20054502		2
04	25-10-2025	17:00:23	'20053679		2
04	25-10-2025	20:06:12	'20056434		2
04	25-10-2025	20:00:54	'20052403		2
04	25-10-2025	20:02:21	'20056387		2
04	25-10-2025	20:02:28	'20056534		2
04	25-10-2025	20:00:06	'20055407		2
04	25-10-2025	21:04:50	'20052978		2
04	25-10-2025	19:08:51	'20056232		2
04	25-10-2025	21:00:33	'20055886		2
04	25-10-2025	21:09:00	'20054874		2
04	25-10-2025	20:00:03	'20055857		2
04	25-10-2025	21:00:25	'20056349		2
04	25-10-2025	20:02:02	'20054920		2
04	25-10-2025	20:30:31	'20055054		2
04	25-10-2025	20:00:36	'20053298		2
04	25-10-2025	21:00:19	'20056411		2
04	25-10-2025	20:03:58	'20056485		2
04	25-10-2025	20:02:45	'20056577		2
04	25-10-2025	20:02:26	'20056578		2
04	25-10-2025	17:01:46	'20053060		2
04	25-10-2025	20:01:14	'20056294		2
04	25-10-2025	17:01:59	'20056466		2
04	25-10-2025	21:00:50	'20056553		2
04	25-10-2025	17:06:35	'20054367		2
04	25-10-2025	20:00:39	'20052450		2
04	25-10-2025	20:00:37	'20053297		2
04	25-10-2025	22:03:50	'20056469		2
04	25-10-2025	21:01:24	'20056489		2
04	25-10-2025	17:02:33	'20056548		2
04	25-10-2025	17:02:04	'20056468		2
04	25-10-2025	20:01:16	'20055512		2
04	25-10-2025	20:03:52	'20053340		2
04	25-10-2025	20:02:41	'20056376		2
04	25-10-2025	21:02:25	'20056181		2
04	25-10-2025	21:01:26	'20056166		2
04	25-10-2025	21:01:22	'20055565		2
04	25-10-2025	19:04:57	'20054867		2
04	25-10-2025	20:01:02	'20055610		2
04	25-10-2025	20:00:42	'20054534		2
04	25-10-2025	20:04:58	'20054133		2
04	25-10-2025	20:02:18	'20054623		2
04	25-10-2025	20:01:42	'20056444		2
04	25-10-2025	20:02:20	'20056407		2
04	25-10-2025	22:03:52	'20056422		2
04	25-10-2025	20:01:08	'20056559		2
04	25-10-2025	20:01:17	'20055887		2
04	25-10-2025	22:03:21	'20055801		2
04	25-10-2025	20:01:12	'20055882		2
04	25-10-2025	20:01:47	'20055456		2
04	25-10-2025	19:31:56	'20054903		2
04	25-10-2025	20:02:32	'20055210		2
04	25-10-2025	20:02:03	'20056561		2
04	25-10-2025	21:00:55	'20056327		2
04	25-10-2025	20:30:06	'20056571		2
04	25-10-2025	17:03:07	'20053813		2
04	25-10-2025	17:08:12	'20056557		2
04	25-10-2025	17:03:09	'20055943		2
04	25-10-2025	20:01:34	'20052575		2
04	25-10-2025	20:05:17	'20056465		2
04	25-10-2025	20:02:14	'20056265		2
04	25-10-2025	21:04:44	'20055498		2
04	25-10-2025	21:04:46	'20055791		2
04	25-10-2025	21:00:39	'20054394		2
04	25-10-2025	20:03:13	'20053346		2
04	25-10-2025	21:00:56	'20055828		2
04	25-10-2025	21:01:15	'20056328		2
04	25-10-2025	17:01:03	'20056529		2
04	25-10-2025	20:01:14	'20056386		2
04	25-10-2025	22:04:28	'20056291		2
04	25-10-2025	20:02:30	'20056045		2
04	25-10-2025	21:00:48	'20054547		2
04	25-10-2025	20:00:47	'20056059		2
04	25-10-2025	20:05:50	'20055832		2
04	25-10-2025	21:02:19	'20056180		2
04	25-10-2025	20:01:59	'20055674		2
04	25-10-2025	20:03:12	'20054578		2
04	25-10-2025	20:01:06	'20056183		2
04	25-10-2025	21:00:58	'20056320		2
04	25-10-2025	20:00:50	'20056544		2
04	25-10-2025	20:02:57	'20056332		2
04	25-10-2025	21:00:46	'20054541		2
04	25-10-2025	21:07:55	'20055119		2
04	25-10-2025	21:01:16	'20056412		2
04	25-10-2025	17:14:46	'20056415		2
04	25-10-2025	21:01:13	'20056318		2
04	25-10-2025	19:08:49	'20055532		2
04	25-10-2025	20:05:52	'20056361		2
04	25-10-2025	20:01:00	'20056416		2
04	25-10-2025	20:02:05	'20056094		2
04	25-10-2025	21:00:44	'20056417		2
04	25-10-2025	21:02:58	'20055186		2
04	25-10-2025	20:06:25	'20055426		2
04	25-10-2025	20:00:53	'20055451		2
04	25-10-2025	21:00:15	'20054635		2
04	25-10-2025	19:31:04	'20056439		2
04	25-10-2025	20:11:38	'20055675		2
04	25-10-2025	21:00:59	'20054620		2
04	25-10-2025	20:00:58	'20056330		2
04	25-10-2025	20:02:01	'20056568		2
04	25-10-2025	21:02:28	'20055438		2
04	25-10-2025	19:07:50	'20055736		2
04	25-10-2025	20:02:33	'20056240		2
04	25-10-2025	20:04:30	'20056054		2
04	25-10-2025	20:01:56	'20056278		2
04	25-10-2025	20:03:09	'20056566		2
04	25-10-2025	21:00:38	'20054977		2
04	25-10-2025	20:00:51	'20056055		2
04	25-10-2025	21:00:45	'20056185		2
04	25-10-2025	20:01:51	'20053296		2
04	25-10-2025	20:01:36	'20056430		2
04	25-10-2025	20:00:48	'20056408		2
04	25-10-2025	21:02:08	'20055547		2
04	25-10-2025	21:01:07	'20056222		2
04	25-10-2025	20:04:23	'20056149		2
04	25-10-2025	20:00:27	'20056123		2
04	25-10-2025	20:00:25	'20056163		2
04	25-10-2025	21:00:17	'20054557		2
04	25-10-2025	17:11:50	'20056440		2
04	25-10-2025	20:02:36	'20055031		2
04	25-10-2025	21:01:05	'20053025		2
04	25-10-2025	21:11:08	'20054272		2
04	25-10-2025	22:15:10	'20052508		2
04	25-10-2025	20:02:07	'20056477		2
04	25-10-2025	20:04:51	'20056551		2
04	25-10-2025	20:04:45	'20056549		2
04	25-10-2025	20:04:48	'20056550		2
04	25-10-2025	21:01:02	'20056245		2
04	25-10-2025	20:01:45	'20056552		2
04	25-10-2025	21:01:31	'20055068		2
04	25-10-2025	17:06:56	'20053959		2
04	25-10-2025	21:01:54	'20056196		2
04	25-10-2025	20:06:44	'20056542		2
04	25-10-2025	21:01:18	'20052855		2
04	25-10-2025	19:02:35	'20055285		2
04	25-10-2025	20:03:47	'20056372		2
04	25-10-2025	22:10:06	'20055881		2
04	25-10-2025	19:05:37	'20054465		2
04	25-10-2025	20:04:00	'20056022		2
04	25-10-2025	20:09:12	'20056248		2
04	25-10-2025	21:00:31	'20056249		2
04	25-10-2025	21:01:09	'20056317		2
04	25-10-2025	21:00:54	'20056331		2
04	25-10-2025	21:01:12	'20056406		2
04	25-10-2025	21:03:02	'20056344		2
04	25-10-2025	20:01:43	'20055608		2
04	25-10-2025	20:00:48	'20056221		2
04	25-10-2025	21:01:04	'20055254		2
04	25-10-2025	20:01:49	'20052316		2
04	25-10-2025	20:01:53	'20054270		2
04	25-10-2025	17:06:10	'20055437		2
04	25-10-2025	17:01:48	'20055963		2
04	25-10-2025	21:06:11	'20055685		2
04	25-10-2025	20:04:03	'20054138		2
04	25-10-2025	20:06:45	'20055912		2
04	25-10-2025	17:02:23	'20056233		2
04	25-10-2025	20:01:21	'20055694		2
04	25-10-2025	21:02:56	'20054801		2
04	25-10-2025	20:03:37	'20054927		2
04	25-10-2025	20:03:08	'20055915		2
04	25-10-2025	20:03:05	'20055821		2
04	25-10-2025	20:00:23	'20052779		2
04	25-10-2025	21:06:30	'20055494		2
04	25-10-2025	20:05:25	'20055006		2
04	25-10-2025	21:00:36	'20055941		2
04	25-10-2025	19:36:17	'20056470		2
04	25-10-2025	20:01:25	'20056463		2
04	25-10-2025	20:02:48	'20056562		2
04	25-10-2025	20:05:32	'20055710		2
04	25-10-2025	21:00:51	'20056202		2
04	25-10-2025	21:00:42	'20056405		2
04	25-10-2025	22:02:12	'20056154		2
04	25-10-2025	21:01:20	'20055436		2
04	25-10-2025	19:06:08	'20054589		2
04	25-10-2025	17:03:54	'20056377		2
04	25-10-2025	20:06:42	'20055555		2
04	25-10-2025	19:06:04	'20056277		2
04	25-10-2025	21:00:34	'20054729		2
04	25-10-2025	21:05:34	'20053732		2
04	25-10-2025	22:12:31	'20055709		2
04	25-10-2025	21:02:11	'20056300		2
04	25-10-2025	21:00:23	'20056413		2
04	25-10-2025	20:02:51	'20056530		2
04	25-10-2025	20:02:39	'20056044		2
04	25-10-2025	20:01:38	'20056400		2
04	25-10-2025	20:00:41	'20055942		2
04	25-10-2025	21:01:01	'20055888		2
04	25-10-2025	20:05:32	'20055015		2
04	25-10-2025	20:01:58	'20055008		2
04	25-10-2025	21:02:22	'20055052		2
04	25-10-2025	19:32:32	'20054985		2
04	25-10-2025	17:02:02	'20056518		2
04	25-10-2025	20:00:08	'20055945		2
04	25-10-2025	20:00:16	'20056148		2
04	25-10-2025	20:04:15	'20056201		2
04	25-10-2025	19:33:55	'20055895		2
04	25-10-2025	18:13:10	'20055769		2
04	25-10-2025	21:00:29	'20055712		2
04	25-10-2025	20:01:11	'20056173		2
04	25-10-2025	20:00:20	'20056519		2
04	25-10-2025	20:03:32	'20055430		2
04	25-10-2025	20:01:28	'20056409		2
04	25-10-2025	19:30:06	'20056217		2
04	25-10-2025	21:03:44	'20054550		2
04	25-10-2025	20:09:24	'20056191		2
04	25-10-2025	20:09:32	'20056092		2
04	25-10-2025	20:01:23	'20055669		2
04	25-10-2025	17:01:52	'20055418		2
04	25-10-2025	20:01:22	'20055726		2
04	25-10-2025	21:03:05	'20055559		2
04	25-10-2025	19:30:04	'20055471		2
04	25-10-2025	19:04:20	'20055353		2
04	25-10-2025	20:01:09	'20056395		2
04	25-10-2025	17:03:40	'20056488		2
04	25-10-2025	20:37:01	'20053078		2
04	25-10-2025	20:49:07	'20053056		2
04	25-10-2025	20:05:12	'20055412		2
04	25-10-2025	21:00:12	'20055725		2
04	25-10-2025	17:33:40	'20055473		2
04	25-10-2025	20:30:08	'20055009		2
04	25-10-2025	17:01:34	'20055549		2
04	25-10-2025	05:00:05	'20054872		2
04	25-10-2025	08:07:46	'20054083		2
04	25-10-2025	08:01:07	'20054592		2
04	25-10-2025	08:17:28	'20054104		2
04	25-10-2025	08:01:04	'20056528		2
04	25-10-2025	07:31:48	'20055244		2
04	25-10-2025	08:03:15	'20056281		2
04	25-10-2025	05:00:14	'20052436		2
04	25-10-2025	08:05:14	'20054309		2
04	25-10-2025	08:04:11	'20055861		2
04	25-10-2025	08:06:47	'20055858		2
04	25-10-2025	08:04:42	'20055820		2
04	25-10-2025	05:00:11	'20056284		2
04	25-10-2025	08:05:18	'20056471		2
04	25-10-2025	08:06:02	'20055262		2
04	25-10-2025	08:07:49	'20056446		2
04	25-10-2025	07:30:46	'20055897		2
04	25-10-2025	05:09:53	'20056401		2
04	25-10-2025	08:00:29	'20056378		2
04	25-10-2025	08:03:48	'20056480		2
04	25-10-2025	08:03:55	'20055522		2
04	25-10-2025	05:09:55	'20055852		2
04	25-10-2025	08:00:24	'20055408		2
04	25-10-2025	08:08:28	'20056004		2
04	25-10-2025	08:03:55	'20054285		2
04	25-10-2025	08:03:55	'20055290		2
04	25-10-2025	08:06:55	'20055904		2
04	25-10-2025	05:00:08	'20056338		2
04	25-10-2025	08:02:05	'20055134		2
04	25-10-2025	08:02:07	'20055432		2
04	25-10-2025	08:05:44	'20056572		2
04	25-10-2025	08:05:51	'20056556		2
04	25-10-2025	08:01:02	'20056574		2
04	25-10-2025	08:05:42	'20056573		2
04	25-10-2025	08:11:07	'20056298		2
04	25-10-2025	08:07:28	'20054422		2
04	25-10-2025	08:02:11	'20056322		2
04	25-10-2025	05:01:32	'20056323		2
04	25-10-2025	07:33:16	'20056540		2
04	25-10-2025	08:08:30	'20056195		2
04	25-10-2025	08:09:09	'20055714		2
04	25-10-2025	08:08:24	'20056337		2
04	25-10-2025	07:31:28	'20056174		2
04	25-10-2025	07:31:32	'20056435		2
04	25-10-2025	07:33:18	'20056359		2
04	25-10-2025	08:12:46	'20056472		2
04	25-10-2025	06:37:40	'20055954		2
04	25-10-2025	08:00:56	'20056243		2
04	25-10-2025	08:00:59	'20056136		2
04	25-10-2025	17:19:20	'20056379		2
04	25-10-2025	17:22:04	'20056510		2
